LoanID,AS_OF_DATE,Property,Occupancy,Product_Type,Purpose,Mortgagetype,Lien_Position,ORATE,Original_Appraisal_Amount,Origination_Date,First_Payment_Date,Original_Amount,Original_Term,Remaining_Term,Amor_Term,PMI,CITY,STATE,ZIP,FICO,Gross_Margin,LCAP,LFLOOR,ICAP,PCAP,IO_Term,Interest_Reset_Interval,Reset_Index,First_Interest_Rate_Adjustment_Date,First_Recast/Next_Recast,Recast_Frequency,Recast_Cap,Negam_Initial_Minimum_Payment_Period,Negam_Payment_Reset_Frequency,STATUS,DEFERRED_BAL,Modification_Date,Foreclosure_Referral_Date,Current_Property_Value,Current_Value_Date,Current_Principal_Balance,Current_Interest_Rate,LAST_PMT_RECD,Current_FICO_Score,BK_FLAG,MSR,Senior Lien Bal,Senior Lien Bal Date,2nd Lien Piggyback Flag,Junior Lien Bal,Junior Lien Bal Date,SF,Recovery
504151,,SF,P,SUBPRIME,C,CONV,1,0.06625,239000,12/21/2006,2/1/2007,181000,180,132,180,No PMI Insurance,Roswell,GA,30075,,,,,,,,,,,,,,,,CURRENT,0,,,206750,6/9/2010,149443.92,0.06625,12/31/2010,586,N,N,,,N,,,2500,0.85
504643,,CO,P,SUBPRIME,P,CONV,2,0.10125,166500,1/17/2007,3/1/2007,33300,180,132,360,No PMI Insurance,Bozeman,MT,59715,794,,,,,,,,,,,,,,,CURRENT,0,,,166500,12/23/2006,32476.96,0.10125,12/31/2010,762,N,N,126734.22,12/31/2010,Y,,,VARIOUS,0.99
504767,,SF,P,SUBPRIME,,CONV,2,0.1474,195500,10/27/2006,12/1/2006,39000,180,132,360,No PMI Insurance,Bessemer,AL,35022,673,,,,,,,,,,,,,,,60 DPD,0,,,195000,10/27/2006,38608.66,0.1474,12/10/2010,609,N,N,155926.95,12/31/2010,Y,,,VARIOUS,0.97
501659,,SF,P,SUBPRIME,P,CONV,2,0.1225,137000,9/28/2006,11/1/2006,26380,180,131,360,No PMI Insurance,Bismarck,ND,58501,602,,,,,,0,,,,,,,,,60 DPD,0,,,,,25940.34,0.1225,10/27/2010,490,N,Y,105520,6/2/2008,N,,,5000,0.95
501994,,SF,P,SUBPRIME,,CONV,2,0.09625,820000,12/29/2006,2/1/2007,90500,180,131,360,No PMI Insurance,San Mateo,CA,94403,682,,,,,,,,,,,,,,,CURRENT,0,,,820000,12/6/2006,87973.21,0.09625,12/31/2010,670,N,N,,,N,,,VARIOUS,1
503603,,SF,P,SUBPRIME,P,CONV,2,0.097,130000,11/15/2006,1/1/2007,25800,180,131,360,No PMI Insurance,Saginaw,TX,76179,,,,,,,,,,,,,,,,CURRENT,0,,,,,25082.7,0.097,12/21/2010,660,N,Y,99655.3,12/31/2010,Y,,,5000,0.86
504507,,SF,P,SUBPRIME,P,CONV,2,0.09125,248000,11/7/2005,1/1/2006,34000,180,131,360,No PMI Insurance,Goodyear,AZ,85338,,,,,,,,,,,,,,,,90 DPD,0,,,,,32956.03,0.09125,,586,Y,N,,,N,,,VARIOUS,0.97
504695,,SF,P,SUBPRIME,,CONV,1,0.07425,115000,11/15/2006,1/1/2007,56500,180,131,180,No PMI Insurance,Twin Falls,ID,83301,561,,,,,,,,,,,,,,,CURRENT,0,,,115000,10/24/2006,46899.99,0.07425,12/6/2010,700,N,Y,,,N,,,5000,0.92
501647,,SF,P,SUBPRIME,P,CONV,2,0.1295,94900,9/20/2006,11/1/2006,17000,180,130,360,No PMI Insurance,Newnan,GA,302634535,602,,,,,,0,,,,,,,,,30 DPD,0,,,,,16698.97,0.1295,12/11/2010,544,N,Y,68000,6/2/2008,N,,,5000,0.79
501648,,SF,P,SUBPRIME,R,CONV,2,0.11875,388000,9/22/2006,11/1/2006,31954,180,130,360,No PMI Insurance,Byfield,MA,1922,558,,,,,,0,,,,,,,,,30 DPD,0,,,,,28986.31,0.11875,12/19/2010,593,N,Y,290030,6/2/2008,N,,,5000,0.85
501660,,SF,P,SUBPRIME,R,CONV,2,0.11625,195000,9/25/2006,11/1/2006,34000,180,130,360,No PMI Insurance,Alabaster,AL,35007,553,,,,,,0,,,,,,,,,30 DPD,0,,,,,33340.83,0.11625,11/22/2010,546,N,Y,156000,6/2/2008,N,,,5000,0.99
502247,,CO,P,SUBPRIME,,CONV,2,0.12,177000,12/21/2006,2/1/2007,34600,180,130,360,No PMI Insurance,Waterford,MI,48327,730,,,,,,,,,,,,,,,CURRENT,0,,,177000,12/12/2006,33504.05,0.12,12/16/2010,783,N,N,,,N,,,VARIOUS,0.95
502663,,SF,P,SUBPRIME,P,CONV,2,0.1065,82000,8/14/2006,10/1/2006,15980,180,130,360,No PMI Insurance,Cleveland,OH,441204137,664,,,,,,0,,,,,,,,,60 DPD,0,,,,,15604.66,0.1065,10/1/2010,669,Y,Y,63920,6/2/2008,N,,,5000,0.83
503214,,SF,P,SUBPRIME,P,CONV,2,0.1155,152000,8/24/2006,10/1/2006,29980,180,130,136,No PMI Insurance,Phoenix,AZ,85040,,,,,,,,,,,,,,,,60 DPD,0,5/17/2010,,25000,3/10/2010,32219.63,0.02,12/14/2010,528,N,Y,130556.81,12/31/2010,Y,,,5000,0.92
503443,,TH,P,SUBPRIME,,CONV,2,0.10125,193500,9/12/2006,11/1/2006,35300,180,130,360,No PMI Insurance,Durham,NC,27704,,,,,,,,,,,,,,,,30 DPD,0,,,,,34333.21,0.10125,11/19/2010,578,N,N,,,N,,,VARIOUS,0.86
503778,,SF,P,SUBPRIME,C,CONV,1,0.0888,65000,9/27/2006,12/1/2006,25000,180,130,180,No PMI Insurance,Mc Kees Rocks,PA,15136,629,,,,,,,,,,,,,,,CURRENT,0,,,,,21072.56,0.0888,12/6/2010,652,N,Y,,,N,,,5000,0.97
504986,,SF,P,SUBPRIME,P,CONV,2,0.09,115000,12/1/2006,1/1/2007,22100,180,130,180,No PMI Insurance,Mansfield,TX,76063,630,,,,,,,,,,,,,,,CURRENT,0,,,107316,6/11/2009,18613.5,0.09,12/20/2010,508,N,Y,73888.26,12/31/2010,Y,,,5000,0.94
500332,,SF,P,SUBPRIME,P,CONV,2,0.09875,114500,9/8/2006,11/1/2006,22900,180,129,360,No PMI Insurance,Fort Worth,TX,76119,628,,,,,,0,,,,,,,,,CURRENT,0,,,,,22252.25,0.09875,12/3/2010,444,N,Y,91600,6/2/2008,N,,,5000,0.95
500340,,SF,P,SUBPRIME,C,CONV,2,0.135,300000,9/21/2006,11/1/2006,14160.47,180,129,360,No PMI Insurance,Federal Way,WA,98023,543,,,,,,0,,,,,,,,,CURRENT,0,,,,,13967.61,0.135,12/31/2010,608,N,Y,240581,6/2/2008,N,,,5000,0.86
500345,,SF,P,SUBPRIME,P,CONV,2,0.1155,360000,9/15/2006,11/1/2006,67410,180,129,360,No PMI Insurance,Stratford,CT,6614,753,,,,,,0,,,,,,,,,CURRENT,0,,,,,66049.83,0.1155,12/31/2010,639,N,Y,261520,4/5/2010,N,,,5000,0.95
500410,,SF,P,SUBPRIME,P,CONV,2,0.0985,105900,9/22/2006,11/1/2006,17950,180,129,360,No PMI Insurance,Corpus Christi,TX,78410,605,,,,,,0,,,,,,,,,CURRENT,0,,,,,17434.42,0.0985,12/3/2010,613,N,Y,71800,6/2/2008,N,,,5000,0.6
500579,,SF,P,SUBPRIME,P,CONV,2,0.0985,119000,9/26/2006,11/1/2006,23440,180,129,360,No PMI Insurance,Universal City,TX,78148,720,,,,,,0,,,,,,,,,CURRENT,0,,,,,22781.44,0.0985,12/6/2010,779,N,Y,93760,6/2/2008,N,,,5000,0.99
501342,,SF,P,SUBPRIME,,CONV,2,0.108,209000,7/28/2006,10/1/2006,29000,180,129,360,No PMI Insurance,Oregon City,OR,97045,,,,,,,,,,,,,,,,30 DPD,0,,,,,26399.33,0.108,12/30/2010,582,N,N,180878.91,6/2/2008,N,,,VARIOUS,0.83
501361,,SF,P,PRIME,C,CONV,1,0.0575,530000,9/29/2004,12/1/2004,333700,180,129,180,No PMI Insurance,Yucaipa,CA,92399,,,,,,,,,,,,,,,,90 DPD,0,,,360000,10/8/2010,267365.06,0.0575,11/19/2009,435,N,N,,,N,,,7410,0.86
501646,,CO,P,SUBPRIME,P,CONV,2,0.1,292000,9/27/2006,11/1/2006,58000,180,129,360,No PMI Insurance,Hialeah,FL,33015,683,,,,,,0,,,,,,,,,CURRENT,0,,,,,56416.04,0.1,12/1/2010,651,N,Y,232000,6/2/2008,N,,,5000,0.95
501824,,SF,P,SUBPRIME,C,CONV,2,0.075,205000,10/13/2006,11/23/2006,66597,180,129,360,No PMI Insurance,Jacksonville,FL,32225,668,,,,,,0,,,,,,,,,CURRENT,0,,,200000,11/3/2006,54918.42,0.075,12/23/2010,726,N,Y,87153,9/1/2006,N,,,5000,0.97
502666,,SF,P,SUBPRIME,P,CONV,2,0.1275,210000,9/21/2006,11/1/2006,42000,180,129,360,No PMI Insurance,Longmont,CO,80501,639,,,,,,0,,,,,,,,,CURRENT,0,,,,,40105.41,0.1275,12/17/2010,615,N,Y,168000,6/2/2008,N,,,5000,0.83
502803,,SF,P,SUBPRIME,P,CONV,2,0.1275,140000,8/7/2006,10/1/2006,27600,180,129,360,No PMI Insurance,Lawton,MI,49065,561,,,,,,0,,,,,,,,,30 DPD,0,,,,,27162.25,0.1275,11/11/2010,541,N,Y,108209,4/5/2010,N,,,5000,0.83
504927,,SF,P,SUBPRIME,P,CONV,2,0.097,149200,9/15/2006,11/1/2006,29200,180,129,360,No PMI Insurance,Granbury,TX,76048,,,,,,,,,,,,,,,,CURRENT,0,,,,,28353.65,0.097,12/14/2010,591,N,Y,114037.48,12/31/2010,Y,,,5000,0.97
504983,,SF,P,SUBPRIME,P,CONV,2,0.097,180000,9/29/2006,11/1/2006,36000,180,129,360,No PMI Insurance,Lubbock,TX,79423,,,,,,,,,,,,,,,,CURRENT,0,,,,,34909.28,0.097,12/20/2010,619,N,Y,137679.79,12/31/2010,Y,,,5000,0.99
500039,,SF,P,SUBPRIME,P,CONV,2,0.12625,325000,8/15/2006,10/1/2006,64000,180,128,133,No PMI Insurance,Willingboro,NJ,8046,703,,,,,,0,,,,,,,,,CURRENT,0,9/17/2010,,200129,6/14/2010,61638.03,0.0457,12/15/2010,553,N,Y,246753,4/5/2010,N,,,5000,0.99
500040,,SF,P,SUBPRIME,P,CONV,2,0.14625,230000,8/25/2006,10/1/2006,46000,180,128,360,No PMI Insurance,Phillipsburg,NJ,8865,594,,,,,,0,,,,,,,,,CURRENT,0,,,,,44934.39,0.14625,11/29/2010,534,N,Y,184000,6/2/2008,N,,,5000,0.86
500045,,SF,P,SUBPRIME,C,CONV,2,0.1013,215000,8/21/2006,10/1/2006,43000,180,128,360,No PMI Insurance,Fountain,CO,80817,682,,,,,,,,,,,,,,,CURRENT,0,,,,,41218.92,0.10125,12/1/2010,681,N,Y,172037.86,6/2/2008,N,,,5000,0.95
500135,,SF,P,SUBPRIME,C,CONV,2,0.1025,161000,8/9/2006,10/1/2006,29000,180,128,360,No PMI Insurance,Ravenna,OH,44266,640,,,,,,,,,,,,,,,CURRENT,0,,,,,28013.92,0.1025,12/13/2010,684,N,Y,,,N,,,5000,0.97
500526,,SF,P,SUBPRIME,P,CONV,2,0.1235,105000,8/31/2006,10/1/2006,18500,180,128,360,No PMI Insurance,Rockford,IL,61108,563,,,,,,0,,,,,,,,,CURRENT,0,,,,,18151.64,0.1235,12/29/2010,553,N,N,74000,6/2/2008,N,,,VARIOUS,0.79
502474,,SF,P,SUBPRIME,C,CONV,2,0.0975,545000,8/15/2006,10/1/2006,109000,180,128,360,No PMI Insurance,Murrieta,CA,92563,704,,,,,,0,,,,,,,,,CURRENT,0,,,,,100874.21,0.0975,12/1/2010,713,N,Y,436000,6/2/2008,N,,,5000,0.95
502668,,SF,P,SUBPRIME,C,CONV,2,0.1305,175000,8/18/2006,10/1/2006,35000,180,128,180,No PMI Insurance,Summerville,SC,29483,562,,,,,,0,,,,,,,,,CURRENT,0,,,,,30711.11,0.1305,12/3/2010,660,N,Y,140000,6/2/2008,N,,,1500,0.79
502852,,SF,P,SUBPRIME,P,CONV,2,0.11375,98000,8/28/2006,10/1/2006,19600,180,128,180,No PMI Insurance,Denver,CO,80239,659,,,,,,,,,,,,,,,CURRENT,0,,,,,12027.75,0.11375,12/9/2010,737,N,Y,74351.9,12/31/2010,Y,,,5000,0.6
503374,,SF,P,SUBPRIME,C,CONV,1,0.0895,132000,7/11/2006,9/1/2006,102000,180,128,180,No PMI Insurance,Kansas City,MO,64111,624,,,,,,,,,,,,,,,30 DPD,0,,,100000,1/27/2010,84638.33,0.0895,11/10/2010,651,N,Y,,,N,,,5000,0.92
500191,,SF,P,SUBPRIME,C,CONV,1,0.0855,85000,7/7/2006,9/1/2006,62100,180,127,180,No PMI Insurance,Memphis,TN,38114,569,,,,,,,,,,,,,,,CURRENT,0,,,,,50937.46,0.0855,12/10/2010,594,N,Y,,,N,,,5000,0.92
500244,,CO,P,SUBPRIME,P,CONV,2,0.12,145000,7/26/2006,9/1/2006,27500,180,127,360,No PMI Insurance,Coral Springs,FL,33065,446,,,,,,0,,,,,,,,,CURRENT,0,,,65247,6/18/2009,26946.32,0.12,12/23/2010,538,N,Y,110000,6/2/2008,N,,,5000,0.83
500578,,SF,P,SUBPRIME,R,CONV,2,0.12,152500,7/24/2006,9/1/2006,30200,180,127,360,No PMI Insurance,Greeley,CO,80631,658,,,,,,0,,,,,,,,,CURRENT,0,,,,,29614.22,0.12,12/13/2010,629,N,Y,120800,6/2/2008,N,,,5000,0.95
501122,,CO,P,SUBPRIME,P,CONV,2,0.10375,240000,7/26/2006,9/1/2006,47000,180,127,360,No PMI Insurance,Woodbridge,VA,22192,714,,,,,,0,,,,,,,,,CURRENT,0,,,242000,8/18/2006,44997.71,0.10375,12/14/2010,797,N,Y,187052.6,12/31/2010,Y,,,1500,0.83
501569,,SF,P,SUBPRIME,C,CONV,1,0.0925,69900,5/24/2006,7/1/2006,69900,180,127,180,No PMI Insurance,Akron,OH,44306,596,,,,,,,,,,,,,,,60 DPD,0,,,8000,7/1/2009,58162.2,0.0925,12/9/2010,519,N,Y,,,N,,,5000,0.83
502599,,SF,P,SUBPRIME,P,CONV,2,0.1295,150900,7/13/2006,9/1/2006,30120,180,127,360,No PMI Insurance,Houma,LA,70364,503,,,,,,0,,,,,,,,,CURRENT,0,,,168000,9/17/2009,29636.87,0.1295,12/16/2010,489,N,Y,120480,7/13/2006,N,,,1500,0.82
503728,,SF,P,SUBPRIME,P,CONV,2,0.09,125000,6/19/2006,8/1/2006,25000,180,127,360,No PMI Insurance,Crandall,TX,75114,607,,,,,,,,,,,,,,,30 DPD,0,,,,,23973.42,0.09,12/11/2010,523,N,Y,95587.89,12/31/2010,Y,,,5000,0.95
500117,,SF,P,SUBPRIME,C,CONV,2,0.11,175000,3/24/2006,5/1/2006,35000,180,126,360,No PMI Insurance,Goshen,OH,45122,611,,,,,,,,,,,,,,,90 DPD,0,,,125000,12/22/2010,34173.54,0.11,9/13/2010,627,N,Y,135756.92,12/31/2010,Y,,,5000,0.82
500346,,SF,P,SUBPRIME,P,CONV,2,0.101,278000,6/16/2006,8/1/2006,52000,180,126,360,No PMI Insurance,Downingtown,PA,19335,650,,,,,,0,,,,,,,,,CURRENT,0,,,275000,10/16/2006,50503.38,0.101,12/12/2010,677,N,Y,208000,6/2/2008,N,,,1500,0.79
501239,,PD,P,SUBPRIME,P,CONV,2,0.095,253000,6/30/2006,8/1/2006,50500,180,126,360,No PMI Insurance,Mcdonough,GA,30253,686,,,,,,,,,,,,,,,CURRENT,0,,,186452,4/9/2009,48852.09,0.095,12/13/2010,725,N,Y,202000,6/2/2008,N,,,5000,0.95
502255,,CMX,I,SUBPRIME,C,CONV,1,0.0925,535000,6/9/2006,8/1/2006,374500,180,126,360,No PMI Insurance,Brooklyn,NY,11235,756,,,,,,0,,,,,,,,,CURRENT,0,,,,,361734.99,0.0925,12/16/2010,736,N,Y,,,N,,,1500,1
502986,,SF,P,SUBPRIME,P,CONV,2,0.115,612000,6/5/2006,8/1/2006,61200,180,126,360,No PMI Insurance,Escondido,CA,92026,,,,,,,,,,,,,,,,CURRENT,0,,,,,59824.66,0.115,12/6/2010,800,N,Y,551047.5,6/2/2008,N,,,5000,0.83
501537,,SF,P,SUBPRIME,P,CONV,2,0.085,282950,5/18/2006,7/1/2006,56590,180,125,129,No PMI Insurance,Marysville,WA,98270,753,,,,,,,,,,,,,,,CURRENT,0,9/16/2010,,200000,7/7/2010,53635.6,0.02,12/7/2010,603,N,Y,226359.99,12/31/2010,Y,,,5000,0.87
502281,,SF,I,SUBPRIME,C,CONV,1,0.0823,260000,5/4/2006,6/4/2006,110000,180,125,180,No PMI Insurance,Fresno,CA,93701,657,,,,,,,,,,,,,,,CURRENT,0,,,75000,7/29/2009,89533.77,0.0823,11/30/2010,505,N,Y,,,N,,,5000,0.99
502822,,SF,P,SUBPRIME,C,CONV,1,0.0732,82000,6/26/2006,7/26/2006,66463.92,180,125,180,No PMI Insurance,Louisville,KY,40212,793,,,,,,0,,,,,,,,,CURRENT,0,,,70000,12/5/2006,53467.6,0.0732,12/26/2010,775,N,Y,,,N,,,1500,0.86
500037,,PD,P,SUBPRIME,C,CONV,2,0.09875,138000,11/26/2005,1/1/2006,26699,180,124,180,No PMI Insurance,Humble,TX,773382051,559,,,,,,0,,,,,,,,,90 DPD,0,,,,,22289.03,0.09875,7/23/2010,511,N,Y,102928,1/7/2011,N,,,5000,0.82
500246,,SF,P,SUBPRIME,R,CONV,1,0.099,80000,4/10/2006,6/1/2006,68000,180,124,180,No PMI Insurance,Baltimore,MD,21218,676,,,,,,,,,,,,,,,CURRENT,0,,,,,56534.35,0.099,11/30/2010,699,N,Y,,,N,,,5000,0.79
501655,,PD,P,SUBPRIME,C,CONV,2,0.1099,180000,4/17/2006,6/1/2006,36000,180,124,360,No PMI Insurance,Bolingbrook,IL,60440,669,,,,,,,,,,,,,,,CURRENT,0,,,145000,4/9/2010,34873.19,0.1099,11/29/2010,564,N,Y,139359.79,12/31/2010,Y,,,5000,1
504169,,SF,P,SUBPRIME,R,CONV,2,0.1025,145000,11/7/2005,1/1/2006,29000,180,124,360,No PMI Insurance,Winston-Salem,NC,27107,559,,,,,,0,,,,,,,,,REPERF,0,,,125000,5/7/2008,28150.05,0.1025,12/7/2010,554,Y,Y,116012.21,6/2/2008,N,,,5000,0.95
504788,,SF,P,SUBPRIME,C,CONV,2,0.09775,97000,4/19/2006,6/1/2006,19400,180,124,180,No PMI Insurance,Elyria,OH,44035,683,,,,,,,,,,,,,,,CURRENT,0,,,,,16100.59,0.09775,12/4/2010,643,N,Y,75990.86,12/31/2010,Y,,,5000,0.83
501344,,SF,P,SUBPRIME,P,CONV,2,0.1175,196000,4/26/2006,6/1/2006,39200,180,123,360,No PMI Insurance,Thornton,CO,80241,517,,,,,,0,,,,,,,,,CURRENT,0,,,,,38321.16,0.1175,12/15/2010,657,N,Y,156800,6/2/2008,N,,,5000,0.97
501351,,SF,P,SUBPRIME,R,CONV,1,0.0715,95000,3/31/2006,5/1/2006,76000,180,123,180,No PMI Insurance,Houston,TX,77013,,,,,,,,,,,,,,,,CURRENT,0,,,,,57189.4,0.0715,12/2/2010,667,N,N,,,N,,,5000,0.6
504174,,SF,I,SUBPRIME,C,CONV,1,0.0815,120000,3/31/2006,5/1/2006,102000,180,123,180,No PMI Insurance,Irvington,KY,40146,731,,,,,,,,,,,,,,,CURRENT,0,,,,,82261.12,0.0815,12/3/2010,701,N,Y,,,N,,,5000,0.6
504437,,SF,P,SUBPRIME,P,CONV,2,0.1125,380000,4/5/2006,5/1/2006,76000,180,123,131,No PMI Insurance,Riverside,CA,92505,613,,,,,,0,,,,,,,,,CURRENT,0,5/11/2010,,115000,3/11/2010,81374.05,0.02,11/30/2010,566,N,Y,243672.24,12/31/2010,Y,,,5000,1
502409,,CMX,P,SUBPRIME,P,CONV,1,0.0825,750000,2/28/2006,4/1/2006,576000,180,122,360,No PMI Insurance,Richmond Hill,NY,11418,703,,,,,,0,,,,,,,,,CURRENT,0,,,675000,12/23/2006,550309.76,0.0825,12/16/2010,727,N,Y,,,N,,,1500,0.85
502904,,PD,P,SUBPRIME,P,CONV,2,0.1299,146000,12/20/2005,2/1/2006,29161,180,122,360,No PMI Insurance,Fresno,TX,77545,534,,,,,,0,,,,,,,,,60 DPD,0,,,,,28614.47,0.1299,12/23/2010,483,N,Y,111368.14,12/31/2010,Y,,,5000,0.94
502408,,CMX,I,SUBPRIME,P,CONV,1,0.0825,720000,1/25/2006,3/1/2006,350000,180,121,360,No PMI Insurance,S Richmond Hill,NY,11419,688,,,,,,0,,,,,,,,,CURRENT,0,,,,,334135.04,0.0825,12/13/2010,695,N,Y,,,N,,,1500,0.79
503859,,SF,P,SUBPRIME,P,CONV,2,0.097,205000,9/30/2005,11/1/2005,40300,180,121,360,No PMI Insurance,New Carlisle,OH,45344,632,,,,,,0,,,,,,,,,90 DPD,0,,,127000,12/17/2010,38872.15,0.097,9/11/2010,632,N,Y,161240.71,12/31/2010,Y,,,5000,0.87
504798,,SF,P,SUBPRIME,,CONV,2,0.12125,340000,11/18/2005,1/1/2006,68000,180,121,360,No PMI Insurance,Morton Grove,IL,60053,550,,,,,,0,,,,,,,,,60 DPD,0,,,375000,12/20/2005,66354.71,0.12125,11/15/2010,592,Y,Y,272018.93,6/2/2008,N,,,5000,1
501629,,SF,P,SUBPRIME,C,CONV,1,0.0675,92000,9/7/2005,11/1/2005,70000,180,120,180,No PMI Insurance,Mascot,TN,37806,,,,,,,,,,,,,,,,90 DPD,0,,,,,52773.2,0.0675,12/16/2010,438,N,N,,,N,,,2500,0.83
501761,,SF,P,SUBPRIME,C,CONV,1,0.075,88000,12/14/2005,2/1/2006,55000,180,120,180,No PMI Insurance,Des Moines,IA,50316,,,,,,,,,,,,,,,,CURRENT,0,,,,,43191.28,0.075,12/3/2010,731,N,N,,,N,,,2500,0.86
502160,,CO,P,SUBPRIME,P,CONV,2,0.1016,115000,12/28/2005,2/1/2006,23000,180,120,360,No PMI Insurance,Brooklyn Center,MN,55429,704,,,,,,0,,,,,,,,,CURRENT,0,,,114000,12/21/2007,22251.27,0.1016,12/17/2010,686,N,Y,91628.38,12/31/2010,Y,,,5000,0.95
502304,,SF,I,SUBPRIME,C,CONV,1,0.0826,58000,6/29/2004,8/1/2004,50000,180,120,180,No PMI Insurance,Philadelphia,PA,19144,661,,,,,,,,,,,,,,,90 DPD,0,,,34300,12/8/2010,39121.59,0.0826,9/20/2009,490,N,Y,,,N,,,5000,0.94
501786,,PD,P,SUBPRIME,P,CONV,2,0.125,385000,11/15/2005,1/1/2006,19250,180,119,127,No PMI Insurance,Centreville,VA,20120,615,,,,,,,,,,,,,,,CURRENT,0,5/11/2010,,270000,3/25/2010,16090.23,0.02,12/3/2010,526,N,Y,133873.74,12/31/2010,Y,,,5000,0.95
503079,,SF,P,SUBPRIME,,CONV,2,0.09225,150000,11/11/2005,1/1/2006,30000,180,119,360,No PMI Insurance,Denver,CO,80219,701,,,,,,0,,,,,,,,,CURRENT,0,,,145000,12/13/2005,28813.75,0.09225,12/8/2010,661,N,Y,113490.31,12/31/2010,Y,,,5000,0.87
503256,,SF,P,SUBPRIME,,CONV,2,0.0999,90000,11/15/2005,1/1/2006,25000,180,119,360,No PMI Insurance,Houston,TX,77020,540,,,,,,0,,,,,,,,,CURRENT,0,,,75000,12/16/2005,24130.1,0.0999,12/11/2010,527,N,Y,49523.37,12/31/2010,Y,,,5000,1
503579,,SF,P,SUBPRIME,C,CONV,2,0.12375,169000,11/23/2005,1/1/2006,33800,180,119,360,No PMI Insurance,Powell,OH,43065,583,,,,,,0,,,,,,,,,CURRENT,0,,,142000,11/18/2010,32770.75,0.12375,12/14/2010,586,N,Y,155702.54,12/31/2010,Y,,,5000,0.87
503711,,SF,P,SUBPRIME,P,CONV,2,0.11775,300000,11/30/2005,1/1/2006,59000,180,119,122,No PMI Insurance,Las Vegas,NV,89122,627,,,,,,0,,,,,,,,,CURRENT,0,10/15/2010,,115000,7/9/2010,65568.58,0.02,12/5/2010,510,N,Y,227195.71,12/31/2010,Y,,,5000,0.83
504769,,SF,P,SUBPRIME,P,CONV,2,0.1,239000,11/1/2005,1/1/2006,47800,180,119,360,No PMI Insurance,Cedar Hill,TX,75104,510,,,,,,,,,,,,,,,CURRENT,0,,,142000,4/23/2009,46156.46,0.1,12/13/2010,532,N,N,,,N,,,VARIOUS,0.95
504805,,SF,P,SUBPRIME,P,CONV,2,0.1105,545000,11/21/2005,1/1/2006,108000,180,119,127,No PMI Insurance,Pinole,CA,94564,680,,,,,,0,,,,,,,,,CURRENT,0,5/10/2010,,265000,3/26/2010,116884.37,0.02,12/8/2010,632,N,Y,313078.05,12/31/2010,Y,,,5000,0.83
502369,,SF,P,SUBPRIME,R,CONV,1,0.0895,110000,10/31/2005,12/1/2005,88000,180,118,180,No PMI Insurance,Micanopy,FL,32667,563,,,,,,,,,,,,,,,CURRENT,0,,,,,70038.71,0.0895,12/30/2010,520,N,Y,,,N,,,5000,0.85
502754,,2F,I,SUBPRIME,,CONV,1,0.0825,49000,9/22/2005,11/1/2005,36000,180,118,0,No PMI Insurance,Hattiesburg,MS,39401,653,,,,,,0,,,,,,,,,30 DPD,0,,,50000,3/2/2010,28240.46,0.0825,12/22/2010,519,N,Y,,,N,,,5000,0.95
503201,,SF,P,SUBPRIME,,CONV,2,0.1109,198000,10/17/2005,12/1/2005,39600,180,118,360,No PMI Insurance,Denver,CO,80229,535,,,,,,0,,,,,,,,,CURRENT,0,,,,,38437.77,0.1109,12/14/2010,707,N,Y,158427.83,2/10/2006,N,,,5000,0.95
503758,,SF,P,SUBPRIME,C,CONV,1,0.0825,93000,10/3/2005,12/1/2005,69750,180,118,180,No PMI Insurance,North Little Rock,AR,72118,543,,,,,,,,,,,,,,,CURRENT,0,,,,,54070.62,0.0825,12/4/2010,629,N,Y,,,N,,,5000,0.97
503847,,SF,P,SUBPRIME,C,CONV,2,0.12125,215000,11/1/2005,1/1/2006,43000,180,118,0,No PMI Insurance,Greenfield,MA,1301,527,,,,,,0,,,,,,,,,CURRENT,0,,,205000,12/14/2005,35683.87,0.12125,12/21/2010,642,N,Y,164055.87,12/31/2010,Y,,,5000,0.83
503970,,SF,P,SUBPRIME,P,CONV,2,0.097,140000,10/21/2005,12/1/2005,27100,180,118,180,No PMI Insurance,Anna,TX,75409,677,,,,,,0,,,,,,,,,CURRENT,0,,,130000,1/18/2006,21828.29,0.097,12/13/2010,773,N,Y,101808.37,12/31/2010,Y,,,5000,0.85
504079,,SF,P,SUBPRIME,P,CONV,2,0.0825,595000,6/22/2005,8/1/2005,119000,180,118,360,No PMI Insurance,Valencia,CA,91354,703,,,,,,0,,,,,,,,,90 DPD,0,,,430000,11/17/2010,113116.57,0.0825,8/12/2010,738,N,Y,474733.49,12/31/2010,Y,,,5000,0.97
504205,,SF,P,SUBPRIME,P,CONV,2,0.1129,144900,10/31/2005,12/1/2005,28980,180,118,360,No PMI Insurance,Montgomery,AL,36116,780,,,,,,0,,,,,,,,,CURRENT,0,,,132000,12/14/2005,28185.08,0.1129,12/16/2010,812,N,Y,115939.51,6/2/2008,N,,,5000,0.83
504261,,SF,I,SUBPRIME,,CONV,1,0.09105,42000,9/22/2005,11/1/2005,31450,180,118,0,No PMI Insurance,Hattiesburg,MS,39401,653,,,,,,0,,,,,,,,,30 DPD,0,,,50000,2/24/2010,25034.06,0.09105,12/22/2010,519,N,Y,,,N,,,5000,0.82
